Postcode;Plaatsnaam;Gemeentecode;Gemeente;Provinciecode;Provincie;Zorgkantoorcode;Zorgkantoor;Rechtspersoon
3524;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3525;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3526;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3527;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3528;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3531;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3532;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3533;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3534;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3540;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3541;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3542;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3543;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3544;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3545;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3546;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3551;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3552;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3553;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3554;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3555;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3561;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3562;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3563;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3564;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3565;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3566;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3571;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3572;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3573;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3581;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3582;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3583;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3584;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3585;UTRECHT           ;344;UTRECHT                 ;M;Utrecht;5509;UTRECHT;Agis
3600;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3601;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3602;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3603;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3604;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3605;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3606;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3607;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3608;MAARSSEN          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3611;OUD ZUILEN        ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3612;TIENHOVEN UT      ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3615;WESTBROEK         ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3620;BREUKELEN UT      ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3621;BREUKELEN UT      ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3625;BREUKELEVEEN      ;1696;WIJDEMEREN              ;L;Noord-Holland;5511;'T GOOI;Agis
3626;NIEUWER TER AA    ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3628;KOCKENGEN         ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3630;NIEUWERSLUIS      ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3631;NIEUWERSLUIS      ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3632;LOENEN AD VECHT   ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3633;VREELAND          ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3634;LOENERSLOOT       ;1904;STICHTSE VECHT          ;M;Utrecht;5509;UTRECHT;Agis
3640;MYDRECHT          ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3641;MYDRECHT          ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3642;MYDRECHT          ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3643;MYDRECHT          ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3645;VINKEVEEN         ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3646;WAVERVEEN         ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3648;WILNIS            ;736;DE RONDE VENEN          ;M;Utrecht;5509;UTRECHT;Agis
3651;WOERDENSE VERLAAT ;569;NIEUWKOOP               ;H;Zuid-Holland;5517;ZUID-HOLLAND NOORD;ZorgZekerheid
3652;WOERDENSE VERLAAT ;569;NIEUWKOOP               ;H;Zuid-Holland;5517;ZUID-HOLLAND NOORD;ZorgZekerheid
3653;WOERDENSE VERLAAT ;569;NIEUWKOOP               ;H;Zuid-Holland;5517;ZUID-HOLLAND NOORD;ZorgZekerheid
3700;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3701;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3702;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3703;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3704;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3705;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3706;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3707;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3708;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3709;ZEIST             ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3710;AUSTERLITZ        ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3711;AUSTERLITZ        ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3712;HUIS TER HEIDE UT ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3720;BILTHOVEN         ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3721;BILTHOVEN         ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3722;BILTHOVEN         ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3723;BILTHOVEN         ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3730;DE BILT           ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3731;DE BILT           ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3732;DE BILT           ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3734;DEN DOLDER        ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3735;BOSCH EN DUIN     ;355;ZEIST                   ;M;Utrecht;5509;UTRECHT;Agis
3737;GROENEKAN         ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3738;MAARTENSDYK       ;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3739;HOLLANDSCHE RADING;310;DE BILT                 ;M;Utrecht;5509;UTRECHT;Agis
3740;BAARN             ;308;BAARN                   ;M;Utrecht;5509;UTRECHT;Agis
3741;BAARN             ;308;BAARN                   ;M;Utrecht;5509;UTRECHT;Agis
3742;BAARN             ;308;BAARN                   ;M;Utrecht;5509;UTRECHT;Agis
3743;BAARN             ;308;BAARN                   ;M;Utrecht;5509;UTRECHT;Agis
3744;BAARN             ;308;BAARN                   ;M;Utrecht;5509;UTRECHT;Agis
3749;LAGE VUURSCHE     ;308;BAARN                   ;M;Utrecht;5509;UTRECHT;Agis
3750;BUNSCHOTEN SPAKENB;313;BUNSCHOTEN              ;M;Utrecht;5509;UTRECHT;Agis
3751;BUNSCHOTEN SPAKENB;313;BUNSCHOTEN              ;M;Utrecht;5509;UTRECHT;Agis
3752;BUNSCHOTEN SPAKENB;313;BUNSCHOTEN              ;M;Utrecht;5509;UTRECHT;Agis
3754;EEMDYK            ;313;BUNSCHOTEN              ;M;Utrecht;5509;UTRECHT;Agis
3755;EEMNES            ;317;EEMNES                  ;M;Utrecht;5511;'T GOOI;Agis
3760;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3761;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3762;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3763;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3764;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3765;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3766;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3768;SOEST             ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3769;SOESTERBERG       ;342;SOEST                   ;M;Utrecht;5509;UTRECHT;Agis
3770;BARNEVELD         ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3771;BARNEVELD         ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3772;BARNEVELD         ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3773;BARNEVELD         ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3774;KOOTWYKERBROEK    ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3775;KOOTWYK           ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3776;STROE             ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3780;VOORTHUIZEN       ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3781;VOORTHUIZEN       ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3784;TERSCHUUR         ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3785;ZWARTEBROEK       ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3790;ACHTERVELD        ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3791;ACHTERVELD        ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3792;ACHTERVELD        ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3794;DE GLIND          ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3800;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3802;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3811;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3812;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3813;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3814;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3815;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3816;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3817;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3818;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3819;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3821;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3822;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3823;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3824;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3825;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3826;AMERSFOORT        ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3828;HOOGLAND          ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3829;HOOGLANDERVEEN    ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3830;LEUSDEN           ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3831;LEUSDEN           ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3832;LEUSDEN           ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3833;LEUSDEN           ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3834;LEUSDEN           ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3835;STOUTENBURG       ;327;LEUSDEN                 ;M;Utrecht;5509;UTRECHT;Agis
3836;STOUTENBURG NOORD ;307;AMERSFOORT              ;M;Utrecht;5509;UTRECHT;Agis
3840;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3841;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3842;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3843;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3844;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3845;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3846;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3847;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3848;HARDERWYK         ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3849;HIERDEN           ;243;HARDERWIJK              ;G;Gelderland;5504;ZWOLLE;Achmea
3850;ERMELO            ;233;ERMELO                  ;G;Gelderland;5504;ZWOLLE;Achmea
3851;ERMELO            ;233;ERMELO                  ;G;Gelderland;5504;ZWOLLE;Achmea
3852;ERMELO            ;233;ERMELO                  ;G;Gelderland;5504;ZWOLLE;Achmea
3853;ERMELO            ;233;ERMELO                  ;G;Gelderland;5504;ZWOLLE;Achmea
3860;NYKERK GLD        ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3861;NYKERK GLD        ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3862;NYKERK GLD        ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3863;NYKERK GLD        ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3864;NYKERKERVEEN      ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3870;HOEVELAKEN        ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3871;HOEVELAKEN        ;267;NIJKERK                 ;G;Gelderland;5509;UTRECHT;Agis
3880;PUTTEN            ;273;PUTTEN                  ;G;Gelderland;5504;ZWOLLE;Achmea
3881;PUTTEN            ;273;PUTTEN                  ;G;Gelderland;5504;ZWOLLE;Achmea
3882;PUTTEN            ;273;PUTTEN                  ;G;Gelderland;5504;ZWOLLE;Achmea
3886;GARDEREN          ;203;BARNEVELD               ;G;Gelderland;5507;ARNHEM;Menzis
3888;UDDEL             ;200;APELDOORN               ;G;Gelderland;5506;APELDOORN/ZUTPHEN E.O.;Agis
3890;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3891;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3892;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3893;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3894;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3895;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3896;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3897;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3898;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3899;ZEEWOLDE          ;50;ZEEWOLDE                ;X;Flevoland;5510;FLEVOLAND;Achmea
3900;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3901;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3902;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3903;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3904;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3905;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3906;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3907;VEENENDAAL        ;345;VEENENDAAL              ;M;Utrecht;5509;UTRECHT;Agis
3910;RHENEN            ;340;RHENEN                  ;M;Utrecht;5509;UTRECHT;Agis
3911;RHENEN            ;340;RHENEN                  ;M;Utrecht;5509;UTRECHT;Agis
3912;RHENEN            ;340;RHENEN                  ;M;Utrecht;5509;UTRECHT;Agis
3920;ELST UT           ;340;RHENEN                  ;M;Utrecht;5509;UTRECHT;Agis
3921;ELST UT           ;340;RHENEN                  ;M;Utrecht;5509;UTRECHT;Agis
3922;ELST UT           ;340;RHENEN                  ;M;Utrecht;5509;UTRECHT;Agis
3925;SCHERPENZEEL GLD  ;279;SCHERPENZEEL            ;G;Gelderland;5507;ARNHEM;Menzis
3927;RENSWOUDE         ;339;RENSWOUDE               ;M;Utrecht;5509;UTRECHT;Agis
3930;WOUDENBERG        ;351;WOUDENBERG              ;M;Utrecht;5509;UTRECHT;Agis
3931;WOUDENBERG        ;351;WOUDENBERG              ;M;Utrecht;5509;UTRECHT;Agis
3940;DOORN             ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3941;DOORN             ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3945;COTHEN            ;352;WIJK BIJ DUURSTEDE      ;M;Utrecht;5509;UTRECHT;Agis
3947;LANGBROEK         ;352;WIJK BIJ DUURSTEDE      ;M;Utrecht;5509;UTRECHT;Agis
3950;MAARN             ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3951;MAARN             ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3953;MAARSBERGEN       ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3956;LEERSUM           ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3958;AMERONGEN         ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3959;OVERBERG          ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3960;WYK BY DUURSTEDE  ;352;WIJK BIJ DUURSTEDE      ;M;Utrecht;5509;UTRECHT;Agis
3961;WYK BY DUURSTEDE  ;352;WIJK BIJ DUURSTEDE      ;M;Utrecht;5509;UTRECHT;Agis
3962;WYK BY DUURSTEDE  ;352;WIJK BIJ DUURSTEDE      ;M;Utrecht;5509;UTRECHT;Agis
3970;DRIEBERGEN RYSENB ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3971;DRIEBERGEN RYSENB ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3972;DRIEBERGEN RYSENB ;1581;UTRECHTSE HEUVELRUG     ;M;Utrecht;5509;UTRECHT;Agis
3980;BUNNIK            ;312;BUNNIK                  ;M;Utrecht;5509;UTRECHT;Agis
3981;BUNNIK            ;312;BUNNIK                  ;M;Utrecht;5509;UTRECHT;Agis
3984;ODYK              ;312;BUNNIK                  ;M;Utrecht;5509;UTRECHT;Agis
3985;WERKHOVEN         ;312;BUNNIK                  ;M;Utrecht;5509;UTRECHT;Agis
3989;OSSENWAARD UT     ;620;VIANEN                  ;M;Utrecht;5509;UTRECHT;Agis
3990;HOUTEN            ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3991;HOUTEN            ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3992;HOUTEN            ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3993;HOUTEN            ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3994;HOUTEN            ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3995;HOUTEN            ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3997;T GOY             ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3998;SCHALKWYK         ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
3999;TULL EN T WAAL    ;321;HOUTEN                  ;M;Utrecht;5509;UTRECHT;Agis
4000;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4001;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4002;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4003;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4004;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4005;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4006;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4007;TIEL              ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4010;ZOELEN            ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4011;ZOELEN            ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4012;KERK AVEZAATH     ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4013;KAPEL AVEZAATH    ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4014;WADENOYEN         ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4016;KAPEL AVEZAATH BUR;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4017;KERK AVEZAATH TIEL;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4020;MAURIK            ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4021;MAURIK            ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4023;RYSWYK GLD        ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4024;ECK EN WIEL       ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4030;INGEN             ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4031;INGEN             ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4032;OMMEREN           ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4033;LIENDEN           ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4040;KESTEREN          ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4041;KESTEREN          ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4043;OPHEUSDEN         ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4050;OCHTEN            ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4051;OCHTEN            ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4053;YZENDOORN         ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4054;ECHTELD           ;1740;NEDER-BETUWE            ;G;Gelderland;5508;NIJMEGEN;UVIT
4060;OPHEMERT          ;304;NEERIJNEN               ;G;Gelderland;5508;NIJMEGEN;UVIT
4061;OPHEMERT          ;304;NEERIJNEN               ;G;Gelderland;5508;NIJMEGEN;UVIT
4062;ZENNEWYNEN        ;281;TIEL                    ;G;Gelderland;5508;NIJMEGEN;UVIT
4063;HEESSELT          ;304;NEERIJNEN               ;G;Gelderland;5508;NIJMEGEN;UVIT
4064;VARIK             ;304;NEERIJNEN               ;G;Gelderland;5508;NIJMEGEN;UVIT
4100;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4101;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4102;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4103;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4104;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4105;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4106;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4107;CULEMBORG         ;216;CULEMBORG               ;G;Gelderland;5508;NIJMEGEN;UVIT
4110;ZOELMOND          ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4111;ZOELMOND          ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
4112;BEUSICHEM         ;214;BUREN                   ;G;Gelderland;5508;NIJMEGEN;UVIT
